(0.0032958984375, 0)
(0.00311279296875, 0)
(0.00311279296875, 0)
(0.0032958984375, 0)
(0.003265380859375, 0)
(0.003082275390625, 0)
(0.003143310546875, 0)
(0.003326416015625, 0)
(0.00323486328125, 0)
(0.003082275390625, 0)
(0.003204345703125, 0)
(0.00335693359375, 0)
(0.003204345703125, 0)
(0.003082275390625, 0)
(0.00323486328125, 0)
(0.0032958984375, 0)
(0.00311279296875, 0)
(0.00311279296875, 0)
(0.003265380859375, 0)
(0.003204345703125, 0)
(0.0030517578125, 0)
(0.003204345703125, 0)
(0.003265380859375, 0)
(0.003082275390625, 0)
(0.00311279296875, 0)
(0.003265380859375, 0)
(0.003143310546875, 0)
(0.003021240234375, 0)
(0.003204345703125, 0)
(0.003173828125, 0)
(0.003021240234375, 0)
(0.00311279296875, 0)
(0.003204345703125, 0)
(0.0030517578125, 0)
(0.00311279296875, 0)
(0.003204345703125, 0)
(0.003143310546875, 0)
(0.003082275390625, 0)
(0.003143310546875, 0)
(0.003143310546875, 0)
(0.003173828125, 0)
(0.003173828125, 0)
(0.003082275390625, 0)
(0.00311279296875, 0)
(0.003143310546875, 0)
(0.003143310546875, 0)
(0.003143310546875, 0)
(0.00311279296875, 0)
(0.003173828125, 0)
(0.003143310546875, 0)
(0.003173828125, 0)
(0.003143310546875, 0)
(0.003173828125, 0)
(0.003143310546875, 0)
(0.003143310546875, 0)
(0.003143310546875, 0)
(0.003173828125, 0)
(0.003173828125, 0)
(0.003143310546875, 0)
(0.003143310546875, 0)
(0.003173828125, 0)
(0.003173828125, 0)
(0.003173828125, 0)
(0.003143310546875, 0)
(0.003143310546875, 0)
(0.003143310546875, 0)
(0.003143310546875, 0)
(0.00311279296875, 0)
(0.00311279296875, 0)
(0.003143310546875, 0)
(0.00311279296875, 0)
(0.003143310546875, 0)
(0.003143310546875, 0)
(0.00311279296875, 0)
(0.003143310546875, 0)
(0.003143310546875, 0)
(0.003143310546875, 0)
(0.00311279296875, 0)
(0.003143310546875, 0)
(0.00311279296875, 0)
(0.00311279296875, 0)
(0.003143310546875, 0)
(0.003082275390625, 0)
(0.003082275390625, 0)
(0.00323486328125, 0)
(0.00311279296875, 0)
(0.003021240234375, 0)
(0.003204345703125, 0)
(0.00311279296875, 0)
(0.003021240234375, 0)
(0.003143310546875, 0)
(0.0030517578125, 0)
(0.003021240234375, 0)
(0.00311279296875, 0)
(0.0030517578125, 0)
(0.003021240234375, 0)
(0.003143310546875, 0)
(0.003082275390625, 0)
(0.0030517578125, 0)
(0.00311279296875, 0)
(0.003082275390625, 0)
(0.003082275390625, 0)
(0.003082275390625, 0)
(0.0030517578125, 0)
(0.003082275390625, 0)
(0.0030517578125, 0)
(0.0030517578125, 0)
(0.0030517578125, 0)
(0.0030517578125, 0)
(0.0030517578125, 0)
(0.003021240234375, 0)
(0.0030517578125, 0)
(0.003021240234375, 0)
(0.00299072265625, 0)
(0.00299072265625, 0)
(0.002960205078125, 0)
(0.00299072265625, 0)
(0.00299072265625, 0)
(0.0029296875, 0)
(0.002960205078125, 0)
(0.002960205078125, 0)
(0.002960205078125, 0)
(0.0029296875, 0)
(0.0029296875, 0)
(0.002899169921875, 0)
(0.002899169921875, 0)
(0.0029296875, 0)
(0.002899169921875, 0)
(0.002899169921875, 0)
(0.00286865234375, 0)
(0.00286865234375, 0)
(0.00286865234375, 0)
(0.00286865234375, 0)
(0.00286865234375, 0)
(0.00286865234375, 0)
(0.002838134765625, 0)
(0.002838134765625, 0)
(0.0028076171875, 0)
(0.0028076171875, 0)
(0.0028076171875, 0)
(0.00274658203125, 0)
(0.00286865234375, 0)
(0.0028076171875, 0)
(0.002685546875, 0)
(0.002838134765625, 0)
(0.002716064453125, 0)
(0.002685546875, 0)
(0.002777099609375, 0)
(0.002716064453125, 0)
(0.002685546875, 0)
(0.002777099609375, 0)
(0.00262451171875, 0)
(0.002655029296875, 0)
(0.002716064453125, 0)
(0.00262451171875, 0)
(0.00262451171875, 0)
(0.002655029296875, 0)
(0.002655029296875, 0)
(0.002593994140625, 0)
(0.002593994140625, 0)
(0.00262451171875, 0)
(0.002593994140625, 0)
(0.0025634765625, 0)
(0.0025634765625, 0)
(0.00250244140625, 0)
(0.002471923828125, 0)
(0.002471923828125, 0)
(0.002471923828125, 0)
(0.00244140625, 0)
(0.00244140625, 0)
(0.002410888671875, 0)
(0.002410888671875, 0)
(0.00238037109375, 0)
(0.00238037109375, 0)
(0.00238037109375, 0)
(0.00238037109375, 0)
(0.002349853515625, 0)
(0.002349853515625, 0)
(0.0023193359375, 0)
(0.0023193359375, 0)
(0.002288818359375, 0)
(0.0023193359375, 0)
(0.002288818359375, 0)
(0.00225830078125, 0)
(0.00225830078125, 0)
(0.00225830078125, 0)
(0.00225830078125, 0)
(0.002197265625, 0)
(0.002166748046875, 0)
(0.002166748046875, 0)
(0.00213623046875, 0)
(0.00213623046875, 0)
(0.002105712890625, 0)
(0.002105712890625, 0)
(0.00213623046875, 0)
(0.0020751953125, 0)
(0.002044677734375, 0)
(0.002044677734375, 0)
(0.00201416015625, 0)
(0.002044677734375, 0)
(0.001953125, 0)
(0.001953125, 0)
(0.002044677734375, 0)
(0.001861572265625, 0)
(0.001861572265625, 0)
(0.001953125, 0)
(0.001861572265625, 0)
(0.00189208984375, 0)
(0.001953125, 0)
(0.0018310546875, 0)
(0.001861572265625, 0)
(0.001922607421875, 0)
(0.001800537109375, 0)
(0.001800537109375, 0)
(0.001861572265625, 0)
(0.001800537109375, 0)
(0.001739501953125, 0)
(0.001800537109375, 0)
(0.0018310546875, 0)
(0.001800537109375, 0)
(0.00177001953125, 0)
(0.00177001953125, 0)
(0.00177001953125, 0)
(0.001739501953125, 0)
(0.001739501953125, 0)
(0.001708984375, 0)
(0.001708984375, 0)
(0.001708984375, 0)
(0.001708984375, 0)
(0.001708984375, 0)
(0.001739501953125, 0)
(0.001708984375, 0)
(0.001708984375, 0)
(0.001678466796875, 0)
(0.001678466796875, 0)
(0.001678466796875, 0)
(0.00164794921875, 0)
(0.001678466796875, 0)
(0.001678466796875, 0)
(0.001678466796875, 0)
(0.00164794921875, 0)
(0.00164794921875, 0)
(0.00164794921875, 0)
(0.001617431640625, 0)
(0.00164794921875, 0)
(0.001617431640625, 0)
(0.001617431640625, 0)
(0.001617431640625, 0)
(0.001617431640625, 0)
(0.001617431640625, 0)
(0.001617431640625, 0)
(0.0015869140625, 0)
(0.001617431640625, 0)
(0.001556396484375, 0)
(0.001495361328125, 0)
(0.0015869140625, 0)
(0.001678466796875, 0)
(0.001495361328125, 0)
(0.00140380859375, 0)
(0.001617431640625, 0)
(0.001617431640625, 0)
(0.001373291015625, 0)
(0.001434326171875, 0)
(0.00164794921875, 0)
(0.001556396484375, 0)
(0.001312255859375, 0)
(0.00146484375, 0)
(0.001678466796875, 0)
(0.00146484375, 0)
(0.001312255859375, 0)
(0.00152587890625, 0)
(0.00164794921875, 0)
(0.001434326171875, 0)
(0.0013427734375, 0)
(0.0015869140625, 0)
(0.00164794921875, 0)
(0.00140380859375, 0)
(0.001434326171875, 0)
(0.00152587890625, 0)
(0.00152587890625, 0)
(0.001495361328125, 0)
(0.00146484375, 0)
(0.00152587890625, 0)
(0.001495361328125, 0)
(0.00152587890625, 0)
(0.00152587890625, 0)
(0.00152587890625, 0)
(0.00152587890625, 0)
(0.001495361328125, 0)
(0.00152587890625, 0)
(0.00152587890625, 0)
(0.001556396484375, 0)
(0.00152587890625, 0)
(0.00152587890625, 0)
(0.00152587890625, 0)
(0.001556396484375, 0)
(0.001556396484375, 0)
(0.00152587890625, 0)
(0.001556396484375, 0)
(0.00152587890625, 0)
(0.001495361328125, 0)
(0.00152587890625, 0)
(0.001556396484375, 0)
(0.00152587890625, 0)
(0.0015869140625, 0)
(0.0015869140625, 0)
(0.001495361328125, 0)
(0.00146484375, 0)
(0.001556396484375, 0)
(0.001556396484375, 0)
(0.00146484375, 0)
(0.00146484375, 0)
(0.00152587890625, 0)
(0.00152587890625, 0)
(0.001434326171875, 0)
(0.00146484375, 0)
(0.00152587890625, 0)
(0.001556396484375, 0)
(0.001434326171875, 0)
(0.001434326171875, 0)
(0.001495361328125, 0)
(0.00146484375, 0)
(0.001434326171875, 0)
(0.00140380859375, 0)
(0.001434326171875, 0)
(0.001434326171875, 0)
(0.001373291015625, 0)
(0.001373291015625, 0)
(0.001373291015625, 0)
(0.001373291015625, 0)
(0.0013427734375, 0)
(0.001373291015625, 0)
(0.001373291015625, 0)
(0.0013427734375, 0)
(0.0013427734375, 0)
(0.001373291015625, 0)
(0.001373291015625, 0)
(0.0013427734375, 0)
(0.001373291015625, 0)
(0.00140380859375, 0)
(0.00140380859375, 0)
(0.001373291015625, 0)
(0.001373291015625, 0)
(0.001373291015625, 0)
(0.001373291015625, 0)
(0.0013427734375, 0)
(0.00140380859375, 0)
(0.00140380859375, 0)
(0.001373291015625, 0)
(0.001312255859375, 0)
(0.001373291015625, 0)
(0.00140380859375, 0)
(0.0013427734375, 0)
(0.001312255859375, 0)
(0.001373291015625, 0)
(0.001434326171875, 0)
(0.001373291015625, 0)
(0.001312255859375, 0)
(0.001373291015625, 0)
(0.00146484375, 0)
(0.001373291015625, 0)
(0.001312255859375, 0)
(0.0013427734375, 0)
(0.00146484375, 0)
(0.001434326171875, 0)
(0.001312255859375, 0)
(0.001312255859375, 0)
(0.00146484375, 0)
(0.00140380859375, 0)
(0.00128173828125, 0)
(0.001312255859375, 0)
(0.00146484375, 0)
(0.001434326171875, 0)
(0.00128173828125, 0)
(0.00128173828125, 0)
(0.00146484375, 0)
(0.001434326171875, 0)
(0.001251220703125, 0)
(0.001251220703125, 0)
(0.001434326171875, 0)
(0.00140380859375, 0)
(0.001220703125, 0)
(0.001251220703125, 0)
(0.001434326171875, 0)
(0.00146484375, 0)
(0.001220703125, 0)
(0.001190185546875, 0)
(0.00286865234375, 0)
(0.002655029296875, 0)
(0.00274658203125, 0)
(0.00299072265625, 0)
(0.0029296875, 0)
(0.002685546875, 0)
(0.002777099609375, 0)
(0.0030517578125, 0)
(0.0029296875, 0)
(0.002685546875, 0)
(0.002838134765625, 0)
(0.003082275390625, 0)
(0.00286865234375, 0)
(0.002655029296875, 0)
(0.0029296875, 0)
(0.003082275390625, 0)
(0.002838134765625, 0)
(0.002716064453125, 0)
(0.003021240234375, 0)
(0.0030517578125, 0)
(0.002777099609375, 0)
(0.002838134765625, 0)
(0.003082275390625, 0)
(0.0029296875, 0)
(0.00274658203125, 0)
(0.00299072265625, 0)
(0.0030517578125, 0)
(0.0028076171875, 0)
(0.00286865234375, 0)
(0.00311279296875, 0)
(0.002960205078125, 0)
(0.0028076171875, 0)
(0.0030517578125, 0)
(0.00299072265625, 0)
(0.0028076171875, 0)
(0.002960205078125, 0)
(0.0030517578125, 0)
(0.00286865234375, 0)
(0.002899169921875, 0)
(0.00311279296875, 0)
(0.0029296875, 0)
(0.00286865234375, 0)
(0.0030517578125, 0)
(0.0030517578125, 0)
(0.003021240234375, 0)
(0.00299072265625, 0)
(0.003021240234375, 0)
(0.0030517578125, 0)
(0.0030517578125, 0)
(0.003021240234375, 0)
(0.003021240234375, 0)
(0.0030517578125, 0)
(0.003082275390625, 0)
(0.0030517578125, 0)
(0.003082275390625, 0)
(0.00311279296875, 0)
(0.00311279296875, 0)
(0.00311279296875, 0)
(0.00311279296875, 0)
(0.003082275390625, 0)
(0.003143310546875, 0)
(0.00311279296875, 0)
(0.003143310546875, 0)
(0.003143310546875, 0)
(0.003204345703125, 0)
(0.003173828125, 0)
(0.003204345703125, 0)
(0.003204345703125, 0)
(0.00323486328125, 0)
(0.003265380859375, 0)
(0.00323486328125, 0)
(0.00323486328125, 0)
(0.003265380859375, 0)
(0.003265380859375, 0)
(0.0032958984375, 0)
(0.003326416015625, 0)
(0.003326416015625, 0)
(0.003326416015625, 0)
(0.00335693359375, 0)
(0.003387451171875, 0)
(0.00341796875, 0)
(0.003387451171875, 0)
(0.003387451171875, 0)
(0.00341796875, 0)
(0.003448486328125, 0)
(0.00341796875, 0)
(0.003448486328125, 0)
(0.003448486328125, 0)
(0.003509521484375, 0)
(0.0035400390625, 0)
(0.00341796875, 0)
(0.0035400390625, 0)
(0.003662109375, 0)
(0.00347900390625, 0)
(0.003509521484375, 0)
(0.003662109375, 0)
(0.0035400390625, 0)
(0.003631591796875, 0)
(0.003662109375, 0)
(0.003570556640625, 0)
(0.003692626953125, 0)
(0.003692626953125, 0)
(0.003631591796875, 0)
(0.003692626953125, 0)
(0.003753662109375, 0)
(0.00372314453125, 0)
(0.003692626953125, 0)
(0.003753662109375, 0)
(0.003753662109375, 0)
(0.00372314453125, 0)
(0.00372314453125, 0)
(0.0037841796875, 0)
(0.003814697265625, 0)
(0.003814697265625, 0)
(0.00384521484375, 0)
(0.00384521484375, 0)
(0.003814697265625, 0)
(0.003814697265625, 0)
(0.003814697265625, 0)
(0.003814697265625, 0)
(0.00384521484375, 0)
(0.00384521484375, 0)
(0.00384521484375, 0)
(0.00384521484375, 0)
(0.003875732421875, 0)
(0.003875732421875, 0)
(0.00390625, 0)
(0.00390625, 0)
(0.003936767578125, 0)
(0.003936767578125, 0)
(0.003936767578125, 0)
(0.003936767578125, 0)
(0.003936767578125, 0)
(0.003936767578125, 0)
(0.00390625, 0)
(0.00390625, 0)
(0.00390625, 0)
(0.003936767578125, 0)
(0.003936767578125, 0)
(0.003936767578125, 0)
(0.003936767578125, 0)
(0.003936767578125, 0)
(0.003936767578125, 0)
(0.003875732421875, 0)
(0.00396728515625, 0)
(0.003936767578125, 0)
(0.00384521484375, 0)
(0.003997802734375, 0)
(0.003936767578125, 0)
(0.00384521484375, 0)
(0.0040283203125, 0)
(0.003936767578125, 0)
(0.003875732421875, 0)
(0.0040283203125, 0)
(0.00390625, 0)
(0.003936767578125, 0)
(0.003997802734375, 0)
(0.00390625, 0)
(0.003875732421875, 0)
(0.00390625, 0)
(0.003875732421875, 0)
(0.00384521484375, 0)
(0.003875732421875, 0)
(0.00390625, 0)
(0.003875732421875, 0)
(0.003875732421875, 0)
(0.00390625, 0)
(0.003875732421875, 0)
(0.00390625, 0)
(0.00390625, 0)
(0.00390625, 0)
(0.003936767578125, 0)
(0.00390625, 0)
(0.003936767578125, 0)
(0.00390625, 0)
(0.003936767578125, 0)
(0.003997802734375, 0)
(0.003936767578125, 0)
(0.003936767578125, 0)
(0.00396728515625, 0)
(0.003936767578125, 0)
(0.003936767578125, 0)
(0.003936767578125, 0)
(0.00390625, 0)
(0.003875732421875, 0)
(0.00390625, 0)
(0.003875732421875, 0)
(0.00390625, 0)
(0.003936767578125, 0)
(0.003936767578125, 0)
(0.003936767578125, 0)
(0.003936767578125, 0)
(0.00396728515625, 0)
(0.003936767578125, 0)
(0.003936767578125, 0)
(0.00396728515625, 0)
(0.00396728515625, 0)
(0.00396728515625, 0)
(0.003936767578125, 0)
(0.00396728515625, 0)
(0.003997802734375, 0)
(0.003997802734375, 0)
(0.00396728515625, 0)
(0.004058837890625, 0)
(0.004058837890625, 0)
(0.003875732421875, 0)
(0.0040283203125, 0)
(0.0040283203125, 0)
(0.003875732421875, 0)
(0.003997802734375, 0)
(0.00396728515625, 0)
(0.003875732421875, 0)
(0.003997802734375, 0)
(0.003936767578125, 0)
(0.003814697265625, 0)
(0.00396728515625, 0)
(0.00390625, 0)
(0.003814697265625, 0)
(0.003875732421875, 0)
(0.003875732421875, 0)
(0.003814697265625, 0)
(0.003753662109375, 0)
(0.003814697265625, 0)
(0.0037841796875, 0)
(0.0037841796875, 0)
(0.003753662109375, 0)
(0.003753662109375, 0)
(0.003753662109375, 0)
(0.00372314453125, 0)
(0.00372314453125, 0)
(0.003692626953125, 0)
(0.003662109375, 0)
(0.003692626953125, 0)
(0.003662109375, 0)
(0.00360107421875, 0)
(0.003631591796875, 0)
(0.00360107421875, 0)
(0.00360107421875, 0)
(0.003570556640625, 0)
(0.003570556640625, 0)
(0.003570556640625, 0)
(0.0035400390625, 0)
(0.0035400390625, 0)
(0.00347900390625, 0)
(0.003509521484375, 0)
(0.00347900390625, 0)
(0.00347900390625, 0)
(0.00347900390625, 0)
(0.00347900390625, 0)
(0.00347900390625, 0)
(0.00347900390625, 0)
(0.003448486328125, 0)
(0.003448486328125, 0)
(0.00341796875, 0)
(0.003448486328125, 0)
(0.00341796875, 0)
(0.00347900390625, 0)
(0.003448486328125, 0)
(0.0032958984375, 0)
(0.003387451171875, 0)
(0.00360107421875, 0)
(0.003387451171875, 0)
(0.00323486328125, 0)
(0.003448486328125, 0)
(0.003570556640625, 0)
(0.0032958984375, 0)
(0.003265380859375, 0)
(0.003509521484375, 0)
(0.00347900390625, 0)
(0.003173828125, 0)
(0.003265380859375, 0)
(0.003509521484375, 0)
(0.00335693359375, 0)
(0.003143310546875, 0)
(0.0032958984375, 0)
(0.003509521484375, 0)
(0.0032958984375, 0)
(0.003143310546875, 0)
(0.003326416015625, 0)
(0.00335693359375, 0)
(0.00323486328125, 0)
(0.003173828125, 0)
(0.00323486328125, 0)
(0.00323486328125, 0)
(0.003173828125, 0)
(0.003204345703125, 0)
(0.003173828125, 0)
(0.003173828125, 0)
(0.003173828125, 0)
(0.003173828125, 0)
(0.003173828125, 0)
(0.00311279296875, 0)
(0.00311279296875, 0)
(0.003143310546875, 0)
(0.00311279296875, 0)
(0.00311279296875, 0)
(0.003082275390625, 0)
(0.00311279296875, 0)
(0.00311279296875, 0)
(0.00311279296875, 0)
(0.00311279296875, 0)
(0.00311279296875, 0)
(0.00311279296875, 0)
(0.003082275390625, 0)
(0.0030517578125, 0)
(0.00311279296875, 0)
(0.003082275390625, 0)
(0.00299072265625, 0)
(0.003021240234375, 0)
(0.00311279296875, 0)
(0.003082275390625, 0)
(0.00299072265625, 0)
(0.003021240234375, 0)
(0.003143310546875, 0)
(0.00311279296875, 0)
(0.00299072265625, 0)
(0.00299072265625, 0)
(0.003082275390625, 0)
(0.003021240234375, 0)
(0.0029296875, 0)
(0.002960205078125, 0)
(0.003021240234375, 0)
(0.00299072265625, 0)
(0.002960205078125, 0)
(0.0029296875, 0)
(0.00299072265625, 0)
(0.003021240234375, 0)
(0.002960205078125, 0)
(0.0029296875, 0)
(0.00299072265625, 0)
(0.00299072265625, 0)
(0.0029296875, 0)
(0.002960205078125, 0)
(0.00299072265625, 0)
(0.0029296875, 0)
(0.00299072265625, 0)
(0.002960205078125, 0)
(0.00299072265625, 0)
(0.002960205078125, 0)
(0.0029296875, 0)
(0.002960205078125, 0)
(0.0029296875, 0)
(0.0029296875, 0)
(0.002899169921875, 0)
(0.0029296875, 0)
(0.002899169921875, 0)
(0.002899169921875, 0)
(0.00286865234375, 0)
(0.00286865234375, 0)
(0.002899169921875, 0)
(0.00286865234375, 0)
(0.00286865234375, 0)
(0.002899169921875, 0)
(0.00286865234375, 0)
(0.002838134765625, 0)
(0.00286865234375, 0)
(0.0029296875, 0)
(0.00286865234375, 0)
(0.002838134765625, 0)
(0.002899169921875, 0)
(0.002899169921875, 0)
(0.002899169921875, 0)
(0.002838134765625, 0)
(0.002899169921875, 0)
(0.0029296875, 0)
(0.002899169921875, 0)
(0.002838134765625, 0)
(0.002838134765625, 0)
(0.0029296875, 0)
(0.002899169921875, 0)
(0.002838134765625, 0)
(0.00286865234375, 0)
(0.0029296875, 0)
(0.00286865234375, 0)
(0.002838134765625, 0)
(0.00286865234375, 0)
(0.0029296875, 0)
(0.002899169921875, 0)
(0.002777099609375, 0)
(0.002838134765625, 0)
(0.0029296875, 0)
(0.002899169921875, 0)
(0.002777099609375, 0)
(0.0028076171875, 0)
(0.002960205078125, 0)
(0.002960205078125, 0)
(0.002838134765625, 0)
(0.00286865234375, 0)
(0.00299072265625, 0)
(0.002960205078125, 0)
(0.002838134765625, 0)
(0.00286865234375, 0)
(0.003021240234375, 0)
(0.002960205078125, 0)
(0.00286865234375, 0)
(0.00286865234375, 0)
(0.003021240234375, 0)
(0.003021240234375, 0)
(0.002899169921875, 0)
(0.0029296875, 0)
(0.0030517578125, 0)
(0.003082275390625, 0)
(0.0029296875, 0)
(0.0029296875, 0)
(0.003082275390625, 0)
(0.003082275390625, 0)
(0.002899169921875, 0)
(0.0029296875, 0)
(0.003173828125, 0)
(0.00311279296875, 0)
(0.0029296875, 0)
(0.00299072265625, 0)
(0.003204345703125, 0)
(0.00311279296875, 0)
(0.0029296875, 0)
(0.0030517578125, 0)
(0.00323486328125, 0)
(0.003082275390625, 0)
(0.002899169921875, 0)
(0.00311279296875, 0)
(0.003204345703125, 0)
(0.00299072265625, 0)
(0.00299072265625, 0)
(0.00323486328125, 0)
(0.003173828125, 0)
(0.003021240234375, 0)
(0.003143310546875, 0)
(0.003265380859375, 0)
(0.0030517578125, 0)
(0.0030517578125, 0)
(0.003204345703125, 0)
(0.003143310546875, 0)
(0.00299072265625, 0)
(0.003173828125, 0)
(0.00323486328125, 0)
(0.0030517578125, 0)
(0.003173828125, 0)
(0.0032958984375, 0)
(0.00311279296875, 0)
(0.003143310546875, 0)
(0.003265380859375, 0)
(0.003143310546875, 0)
(0.003082275390625, 0)
(0.003204345703125, 0)
(0.00323486328125, 0)
(0.003173828125, 0)
(0.003173828125, 0)
(0.00323486328125, 0)
(0.00323486328125, 0)
(0.003265380859375, 0)
(0.00323486328125, 0)
(0.003265380859375, 0)
(0.003265380859375, 0)
(0.00323486328125, 0)
(0.003265380859375, 0)
(0.00323486328125, 0)
(0.003265380859375, 0)
(0.003326416015625, 0)
(0.003265380859375, 0)
(0.0032958984375, 0)
(0.0032958984375, 0)
(0.003265380859375, 0)
(0.003265380859375, 0)
(0.0032958984375, 0)
(0.0032958984375, 0)
(0.0032958984375, 0)
(0.0032958984375, 0)
(0.0032958984375, 0)
(0.003265380859375, 0)
(0.0032958984375, 0)
(0.003326416015625, 0)
(0.0032958984375, 0)
(0.003326416015625, 0)
(0.003265380859375, 0)
(0.0032958984375, 0)
(0.003265380859375, 0)
(0.0032958984375, 0)
(0.0032958984375, 0)
(0.0032958984375, 0)
(0.0032958984375, 0)
(0.003265380859375, 0)
(0.003265380859375, 0)
(0.0032958984375, 0)
(0.0032958984375, 0)
(0.0032958984375, 0)
(0.003265380859375, 0)
(0.0032958984375, 0)
(0.0032958984375, 0)
(0.003265380859375, 0)
(0.0032958984375, 0)
(0.0032958984375, 0)
(0.003265380859375, 0)
(0.003265380859375, 0)
(0.0032958984375, 0)
(0.0032958984375, 0)
(0.00323486328125, 0)
(0.003387451171875, 0)
(0.003326416015625, 0)
(0.003173828125, 0)
(0.00335693359375, 0)
(0.003326416015625, 0)
(0.003204345703125, 0)
(0.003387451171875, 0)
(0.0032958984375, 0)
(0.003265380859375, 0)
(0.00341796875, 0)
(0.0032958984375, 0)
(0.003326416015625, 0)
(0.00341796875, 0)
(0.003387451171875, 0)
(0.003326416015625, 0)
(0.003387451171875, 0)
(0.00341796875, 0)
(0.003387451171875, 0)
(0.003387451171875, 0)
(0.00341796875, 0)
(0.00341796875, 0)
(0.00341796875, 0)
(0.00341796875, 0)
(0.00347900390625, 0)
(0.003448486328125, 0)
(0.00347900390625, 0)
(0.003509521484375, 0)
(0.003509521484375, 0)
(0.00347900390625, 0)
(0.003509521484375, 0)
(0.00347900390625, 0)
(0.00347900390625, 0)
(0.00347900390625, 0)
(0.003448486328125, 0)
(0.003448486328125, 0)
(0.00347900390625, 0)
(0.00347900390625, 0)
(0.003509521484375, 0)
(0.003509521484375, 0)
(0.0035400390625, 0)
(0.0035400390625, 0)
(0.003509521484375, 0)
(0.003509521484375, 0)
(0.0035400390625, 0)
(0.0035400390625, 0)
(0.0035400390625, 0)
(0.0035400390625, 0)
(0.0035400390625, 0)
(0.003570556640625, 0)
(0.003570556640625, 0)
(0.003570556640625, 0)
(0.00360107421875, 0)
(0.00360107421875, 0)
(0.00360107421875, 0)
(0.003570556640625, 0)
(0.003631591796875, 0)
(0.003570556640625, 0)
(0.003509521484375, 0)
(0.003631591796875, 0)
(0.00360107421875, 0)
(0.003509521484375, 0)
(0.003662109375, 0)
(0.003662109375, 0)
(0.00360107421875, 0)
(0.003753662109375, 0)
(0.003692626953125, 0)
(0.003631591796875, 0)
(0.003753662109375, 0)
(0.003631591796875, 0)
(0.003662109375, 0)
(0.00372314453125, 0)
(0.003662109375, 0)
(0.003631591796875, 0)
(0.003753662109375, 0)
(0.00372314453125, 0)
(0.003662109375, 0)
(0.00372314453125, 0)
(0.00372314453125, 0)
(0.003692626953125, 0)
(0.003692626953125, 0)
(0.003692626953125, 0)
(0.00372314453125, 0)
(0.003692626953125, 0)
(0.00372314453125, 0)
(0.00372314453125, 0)
(0.003753662109375, 0)
(0.00372314453125, 0)
(0.00372314453125, 0)
(0.0037841796875, 0)
(0.003753662109375, 0)
(0.003753662109375, 0)
(0.003753662109375, 0)
(0.0037841796875, 0)
(0.003753662109375, 0)
(0.003753662109375, 0)
(0.003753662109375, 0)
(0.003753662109375, 0)
(0.00372314453125, 0)
(0.003753662109375, 0)
(0.003753662109375, 0)
(0.003753662109375, 0)
(0.00372314453125, 0)
(0.00372314453125, 0)
(0.00372314453125, 0)
(0.003692626953125, 0)
(0.003662109375, 0)
(0.003631591796875, 0)
(0.00360107421875, 0)
(0.003631591796875, 0)
(0.003662109375, 0)
(0.003631591796875, 0)
(0.003692626953125, 0)
(0.003662109375, 0)
(0.003692626953125, 0)
(0.003662109375, 0)
(0.003631591796875, 0)
(0.003692626953125, 0)
(0.003662109375, 0)
(0.003570556640625, 0)
(0.003662109375, 0)
